200,scanning
200,scanning
200,scanning
200,scanning
200,scanning
200,scanning
200,scanning
200,scanning
200,scanning
200,scanning
200,scanning
200,scanning
"{'attention': 0, 'meditation': 0}","{'delta': 712347, 'theta': 69347, 'lowAlpha': 23589, 'highAlpha': 39919, 'lowBeta': 32404, 'highBeta': 6663, 'lowGamma': 3701, 'highGamma': 4124}",25
"{'attention': 0, 'meditation': 0}","{'delta': 57455, 'theta': 46545, 'lowAlpha': 43991, 'highAlpha': 10795, 'lowBeta': 8796, 'highBeta': 34502, 'lowGamma': 7873, 'highGamma': 12538}",0
"{'attention': 0, 'meditation': 0}","{'delta': 143499, 'theta': 70846, 'lowAlpha': 24871, 'highAlpha': 12287, 'lowBeta': 2892, 'highBeta': 14770, 'lowGamma': 7731, 'highGamma': 3652}",0
"{'attention': 0, 'meditation': 0}","{'delta': 42201, 'theta': 25440, 'lowAlpha': 2739, 'highAlpha': 5089, 'lowBeta': 3531, 'highBeta': 6851, 'lowGamma': 1107, 'highGamma': 1755}",0
48
"{'attention': 30, 'meditation': 30}","{'delta': 1210704, 'theta': 168957, 'lowAlpha': 27075, 'highAlpha': 16525, 'lowBeta': 22569, 'highBeta': 14867, 'lowGamma': 6142, 'highGamma': 6296}",0
"{'attention': 24, 'meditation': 48}","{'delta': 501959, 'theta': 69186, 'lowAlpha': 61597, 'highAlpha': 3069, 'lowBeta': 14313, 'highBeta': 13209, 'lowGamma': 3919, 'highGamma': 5976}",0
"{'attention': 24, 'meditation': 50}","{'delta': 90824, 'theta': 29406, 'lowAlpha': 27065, 'highAlpha': 12632, 'lowBeta': 17623, 'highBeta': 15072, 'lowGamma': 3636, 'highGamma': 5714}",0
"{'attention': 13, 'meditation': 40}","{'delta': 343255, 'theta': 46917, 'lowAlpha': 4143, 'highAlpha': 2663, 'lowBeta': 6413, 'highBeta': 1150, 'lowGamma': 1081, 'highGamma': 1208}",0
"{'attention': 7, 'meditation': 4}","{'delta': 347413, 'theta': 434438, 'lowAlpha': 17247, 'highAlpha': 35043, 'lowBeta': 16818, 'highBeta': 14996, 'lowGamma': 8167, 'highGamma': 9108}",0
"{'attention': 16, 'meditation': 16}","{'delta': 1032044, 'theta': 97183, 'lowAlpha': 24343, 'highAlpha': 14477, 'lowBeta': 8402, 'highBeta': 20664, 'lowGamma': 11685, 'highGamma': 3473}",0
"{'attention': 8, 'meditation': 23}","{'delta': 15910, 'theta': 18039, 'lowAlpha': 16530, 'highAlpha': 3466, 'lowBeta': 2247, 'highBeta': 3128, 'lowGamma': 1228, 'highGamma': 1277}",0
32
"{'attention': 21, 'meditation': 44}","{'delta': 329581, 'theta': 18907, 'lowAlpha': 2883, 'highAlpha': 3846, 'lowBeta': 1093, 'highBeta': 1640, 'lowGamma': 1273, 'highGamma': 1102}",0
"{'attention': 54, 'meditation': 81}","{'delta': 3087, 'theta': 6578, 'lowAlpha': 12326, 'highAlpha': 8515, 'lowBeta': 5665, 'highBeta': 15910, 'lowGamma': 4909, 'highGamma': 4226}",0
"{'attention': 54, 'meditation': 77}","{'delta': 67369, 'theta': 15101, 'lowAlpha': 1861, 'highAlpha': 2677, 'lowBeta': 753, 'highBeta': 2665, 'lowGamma': 382, 'highGamma': 808}",0
"{'attention': 63, 'meditation': 80}","{'delta': 15730, 'theta': 6880, 'lowAlpha': 14341, 'highAlpha': 10777, 'lowBeta': 5274, 'highBeta': 5728, 'lowGamma': 7166, 'highGamma': 7577}",0
55
"{'attention': 61, 'meditation': 64}","{'delta': 89704, 'theta': 41199, 'lowAlpha': 945, 'highAlpha': 6694, 'lowBeta': 4118, 'highBeta': 2531, 'lowGamma': 2994, 'highGamma': 915}",0
"{'attention': 48, 'meditation': 66}","{'delta': 12416, 'theta': 10717, 'lowAlpha': 7229, 'highAlpha': 28921, 'lowBeta': 10895, 'highBeta': 8478, 'lowGamma': 3394, 'highGamma': 6089}",0
"{'attention': 44, 'meditation': 77}","{'delta': 151123, 'theta': 30109, 'lowAlpha': 12051, 'highAlpha': 9099, 'lowBeta': 11992, 'highBeta': 5242, 'lowGamma': 4831, 'highGamma': 1682}",0
65
"{'attention': 44, 'meditation': 50}","{'delta': 73807, 'theta': 26203, 'lowAlpha': 3126, 'highAlpha': 7844, 'lowBeta': 4652, 'highBeta': 6805, 'lowGamma': 6458, 'highGamma': 4536}",0
"{'attention': 57, 'meditation': 56}","{'delta': 87587, 'theta': 44413, 'lowAlpha': 5757, 'highAlpha': 10377, 'lowBeta': 6906, 'highBeta': 10165, 'lowGamma': 4127, 'highGamma': 7624}",0
67
"{'attention': 47, 'meditation': 38}","{'delta': 893556, 'theta': 36598, 'lowAlpha': 10135, 'highAlpha': 5288, 'lowBeta': 3319, 'highBeta': 3482, 'lowGamma': 1218, 'highGamma': 948}",0
"{'attention': 37, 'meditation': 16}","{'delta': 117060, 'theta': 216787, 'lowAlpha': 14225, 'highAlpha': 14398, 'lowBeta': 9730, 'highBeta': 9790, 'lowGamma': 3035, 'highGamma': 4212}",0
58
"{'attention': 27, 'meditation': 27}","{'delta': 108452, 'theta': 20636, 'lowAlpha': 9650, 'highAlpha': 15684, 'lowBeta': 22297, 'highBeta': 4373, 'lowGamma': 3485, 'highGamma': 4528}",0
"{'attention': 34, 'meditation': 41}","{'delta': 28790, 'theta': 10881, 'lowAlpha': 6256, 'highAlpha': 10082, 'lowBeta': 9219, 'highBeta': 6900, 'lowGamma': 2372, 'highGamma': 8237}",0
59
"{'attention': 27, 'meditation': 54}","{'delta': 306725, 'theta': 14934, 'lowAlpha': 5295, 'highAlpha': 10342, 'lowBeta': 1284, 'highBeta': 1327, 'lowGamma': 1282, 'highGamma': 1538}",0
"{'attention': 43, 'meditation': 93}","{'delta': 10498, 'theta': 14257, 'lowAlpha': 22215, 'highAlpha': 5467, 'lowBeta': 3002, 'highBeta': 5727, 'lowGamma': 3230, 'highGamma': 7294}",0
71
"{'attention': 24, 'meditation': 66}","{'delta': 305411, 'theta': 290222, 'lowAlpha': 5169, 'highAlpha': 15569, 'lowBeta': 15912, 'highBeta': 6258, 'lowGamma': 3623, 'highGamma': 3367}",0
61
44
"{'attention': 1, 'meditation': 61}","{'delta': 247272, 'theta': 70425, 'lowAlpha': 11997, 'highAlpha': 15710, 'lowBeta': 5739, 'highBeta': 1759, 'lowGamma': 1669, 'highGamma': 1207}",0
68
"{'attention': 1, 'meditation': 41}","{'delta': 143494, 'theta': 103609, 'lowAlpha': 18503, 'highAlpha': 1246, 'lowBeta': 4584, 'highBeta': 2054, 'lowGamma': 4785, 'highGamma': 1479}",0
33
54
"{'attention': 1, 'meditation': 27}","{'delta': 1170299, 'theta': 98385, 'lowAlpha': 20503, 'highAlpha': 37666, 'lowBeta': 16750, 'highBeta': 13596, 'lowGamma': 5218, 'highGamma': 5688}",0
65
39
54
"{'attention': 1, 'meditation': 54}","{'delta': 502927, 'theta': 75213, 'lowAlpha': 21801, 'highAlpha': 14278, 'lowBeta': 7637, 'highBeta': 5101, 'lowGamma': 7254, 'highGamma': 4964}",0
"{'attention': 10, 'meditation': 51}","{'delta': 630983, 'theta': 20434, 'lowAlpha': 3804, 'highAlpha': 3130, 'lowBeta': 992, 'highBeta': 1873, 'lowGamma': 1172, 'highGamma': 699}",0
74
"{'attention': 17, 'meditation': 41}","{'delta': 102083, 'theta': 44282, 'lowAlpha': 2479, 'highAlpha': 1188, 'lowBeta': 1148, 'highBeta': 1704, 'lowGamma': 898, 'highGamma': 434}",0
"{'attention': 13, 'meditation': 27}","{'delta': 84483, 'theta': 90037, 'lowAlpha': 16012, 'highAlpha': 6808, 'lowBeta': 18145, 'highBeta': 7146, 'lowGamma': 5040, 'highGamma': 3775}",0
"{'attention': 20, 'meditation': 16}","{'delta': 121352, 'theta': 102100, 'lowAlpha': 7051, 'highAlpha': 14012, 'lowBeta': 8996, 'highBeta': 10507, 'lowGamma': 14714, 'highGamma': 1687}",0
